"DateKey","Date","FullDate","DayOfMonth","DaySuffix","DayName","DayOfWeek","DayOfWeekInMonth","DayOfWeekInYear","DayOfQuarter","DayOfYear","WeekOfMonth","WeekOfQuarter","WeekOfYear","Month","MonthName","MonthOfQuarter","Quarter","QuarterName","Year","YearName","MonthYear","MMYYYY","FirstDayOfMonth","LastDayOfMonth","FirstDayOfQuarter","LastDayOfQuarter","FirstDayOfYear","LastDayOfYear","IsHoliday","IsWeekday","HolidayName","FiscalDayOfYear","FiscalWeekOfYear","FiscalMonth","FiscalQuarter","FiscalQuarterName","FiscalYear","FiscalYearName","FiscalMonthYear","FiscalMMYYYY","FiscalFirstDayOfMonth","FiscalLastDayOfMonth","FiscalFirstDayOfQuarter","FiscalLastDayOfQuarter","FiscalFirstDayOfYear","FiscalLastDayOfYear"
20130131,"2013-01-31 00:00:00","01/31/2013","31","31st","Thursday","5","5","5","5","31","5","5","5","1","January","1","1","First","2013","CY 2013","Jan-2013","012013","2013-01-01","2013-01-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130201,"2013-02-01 00:00:00","02/01/2013","1","1st","Friday","6","1","5","5","32","1","5","5","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130202,"2013-02-02 00:00:00","02/02/2013","2","2nd","Saturday","7","1","5","5","33","1","5","5","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130203,"2013-02-03 00:00:00","02/03/2013","3","3rd","Sunday","1","1","5","5","34","2","5","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130204,"2013-02-04 00:00:00","02/04/2013","4","4th","Monday","2","1","5","5","35","2","5","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130205,"2013-02-05 00:00:00","02/05/2013","5","5th","Tuesday","3","1","6","6","36","2","6","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130206,"2013-02-06 00:00:00","02/06/2013","6","6th","Wednesday","4","1","6","6","37","2","6","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130207,"2013-02-07 00:00:00","02/07/2013","7","7th","Thursday","5","1","6","6","38","2","6","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130208,"2013-02-08 00:00:00","02/08/2013","8","8th","Friday","6","2","6","6","39","2","6","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130209,"2013-02-09 00:00:00","02/09/2013","9","9th","Saturday","7","2","6","6","40","2","6","6","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130210,"2013-02-10 00:00:00","02/10/2013","10","10th","Sunday","1","2","6","6","41","3","6","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130211,"2013-02-11 00:00:00","02/11/2013","11","11th","Monday","2","2","6","6","42","3","6","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130212,"2013-02-12 00:00:00","02/12/2013","12","12th","Tuesday","3","2","7","7","43","3","7","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130213,"2013-02-13 00:00:00","02/13/2013","13","13th","Wednesday","4","2","7","7","44","3","7","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130214,"2013-02-14 00:00:00","02/14/2013","14","14th","Thursday","5","2","7","7","45","3","7","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",True,True,"Valentine's Day",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130215,"2013-02-15 00:00:00","02/15/2013","15","15th","Friday","6","3","7","7","46","3","7","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130216,"2013-02-16 00:00:00","02/16/2013","16","16th","Saturday","7","3","7","7","47","3","7","7","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130217,"2013-02-17 00:00:00","02/17/2013","17","17th","Sunday","1","3","7","7","48","4","7","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130218,"2013-02-18 00:00:00","02/18/2013","18","18th","Monday","2","3","7","7","49","4","7","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130219,"2013-02-19 00:00:00","02/19/2013","19","19th","Tuesday","3","3","8","8","50","4","8","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130220,"2013-02-20 00:00:00","02/20/2013","20","20th","Wednesday","4","3","8","8","51","4","8","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130221,"2013-02-21 00:00:00","02/21/2013","21","21st","Thursday","5","3","8","8","52","4","8","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130222,"2013-02-22 00:00:00","02/22/2013","22","22nd","Friday","6","4","8","8","53","4","8","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130223,"2013-02-23 00:00:00","02/23/2013","23","23rd","Saturday","7","4","8","8","54","4","8","8","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130224,"2013-02-24 00:00:00","02/24/2013","24","24th","Sunday","1","4","8","8","55","5","8","9","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130225,"2013-02-25 00:00:00","02/25/2013","25","25th","Monday","2","4","8","8","56","5","8","9","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130226,"2013-02-26 00:00:00","02/26/2013","26","26th","Tuesday","3","4","9","9","57","5","9","9","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130227,"2013-02-27 00:00:00","02/27/2013","27","27th","Wednesday","4","4","9","9","58","5","9","9","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130228,"2013-02-28 00:00:00","02/28/2013","28","28th","Thursday","5","4","9","9","59","5","9","9","2","February","2","1","First","2013","CY 2013","Feb-2013","022013","2013-02-01","2013-02-28","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130301,"2013-03-01 00:00:00","03/01/2013","1","1st","Friday","6","1","9","9","60","1","9","9","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130302,"2013-03-02 00:00:00","03/02/2013","2","2nd","Saturday","7","1","9","9","61","1","9","9","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130303,"2013-03-03 00:00:00","03/03/2013","3","3rd","Sunday","1","1","9","9","62","2","9","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130304,"2013-03-04 00:00:00","03/04/2013","4","4th","Monday","2","1","9","9","63","2","9","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130305,"2013-03-05 00:00:00","03/05/2013","5","5th","Tuesday","3","1","10","10","64","2","10","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130306,"2013-03-06 00:00:00","03/06/2013","6","6th","Wednesday","4","1","10","10","65","2","10","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130307,"2013-03-07 00:00:00","03/07/2013","7","7th","Thursday","5","1","10","10","66","2","10","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130308,"2013-03-08 00:00:00","03/08/2013","8","8th","Friday","6","2","10","10","67","2","10","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130309,"2013-03-09 00:00:00","03/09/2013","9","9th","Saturday","7","2","10","10","68","2","10","10","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130310,"2013-03-10 00:00:00","03/10/2013","10","10th","Sunday","1","2","10","10","69","3","10","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130311,"2013-03-11 00:00:00","03/11/2013","11","11th","Monday","2","2","10","10","70","3","10","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130312,"2013-03-12 00:00:00","03/12/2013","12","12th","Tuesday","3","2","11","11","71","3","11","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130313,"2013-03-13 00:00:00","03/13/2013","13","13th","Wednesday","4","2","11","11","72","3","11","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130314,"2013-03-14 00:00:00","03/14/2013","14","14th","Thursday","5","2","11","11","73","3","11","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130315,"2013-03-15 00:00:00","03/15/2013","15","15th","Friday","6","3","11","11","74","3","11","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130316,"2013-03-16 00:00:00","03/16/2013","16","16th","Saturday","7","3","11","11","75","3","11","11","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130317,"2013-03-17 00:00:00","03/17/2013","17","17th","Sunday","1","3","11","11","76","4","11","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",True,False,"Saint Patrick's Day",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130318,"2013-03-18 00:00:00","03/18/2013","18","18th","Monday","2","3","11","11","77","4","11","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130319,"2013-03-19 00:00:00","03/19/2013","19","19th","Tuesday","3","3","12","12","78","4","12","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130320,"2013-03-20 00:00:00","03/20/2013","20","20th","Wednesday","4","3","12","12","79","4","12","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130321,"2013-03-21 00:00:00","03/21/2013","21","21st","Thursday","5","3","12","12","80","4","12","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130322,"2013-03-22 00:00:00","03/22/2013","22","22nd","Friday","6","4","12","12","81","4","12","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130323,"2013-03-23 00:00:00","03/23/2013","23","23rd","Saturday","7","4","12","12","82","4","12","12","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130324,"2013-03-24 00:00:00","03/24/2013","24","24th","Sunday","1","4","12","12","83","5","12","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130325,"2013-03-25 00:00:00","03/25/2013","25","25th","Monday","2","4","12","12","84","5","12","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130326,"2013-03-26 00:00:00","03/26/2013","26","26th","Tuesday","3","4","13","13","85","5","13","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130327,"2013-03-27 00:00:00","03/27/2013","27","27th","Wednesday","4","4","13","13","86","5","13","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130328,"2013-03-28 00:00:00","03/28/2013","28","28th","Thursday","5","4","13","13","87","5","13","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130329,"2013-03-29 00:00:00","03/29/2013","29","29th","Friday","6","5","13","13","88","5","13","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130330,"2013-03-30 00:00:00","03/30/2013","30","30th","Saturday","7","5","13","13","89","5","13","13","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130331,"2013-03-31 00:00:00","03/31/2013","31","31st","Sunday","1","5","13","13","90","6","13","14","3","March","3","1","First","2013","CY 2013","Mar-2013","032013","2013-03-01","2013-03-31","2013-01-01","2013-03-31","2013-01-01","2013-12-31",False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130401,"2013-04-01 00:00:00","04/01/2013","1","1st","Monday","2","1","13","1","91","1","1","14","4","April","1","2","Second","2013","CY 2013","Apr-2013","042013","2013-04-01","2013-04-30","2013-04-01","2013-06-30","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130402,"2013-04-02 00:00:00","04/02/2013","2","2nd","Tuesday","3","1","14","1","92","1","1","14","4","April","1","2","Second","2013","CY 2013","Apr-2013","042013","2013-04-01","2013-04-30","2013-04-01","2013-06-30","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130403,"2013-04-03 00:00:00","04/03/2013","3","3rd","Wednesday","4","1","14","1","93","1","1","14","4","April","1","2","Second","2013","CY 2013","Apr-2013","042013","2013-04-01","2013-04-30","2013-04-01","2013-06-30","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130404,"2013-04-04 00:00:00","04/04/2013","4","4th","Thursday","5","1","14","1","94","1","1","14","4","April","1","2","Second","2013","CY 2013","Apr-2013","042013","2013-04-01","2013-04-30","2013-04-01","2013-06-30","2013-01-01","2013-12-31",False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
